"","date","count","lang","page","rank","month","title"
"260",2008-10-06,488,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"259",2008-10-07,382,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"255",2008-10-08,351,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"254",2008-10-09,400,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"279",2008-10-10,430,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"280",2008-10-11,582,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"281",2008-10-12,495,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"282",2008-10-13,474,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"275",2008-10-14,438,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"276",2008-10-15,386,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"277",2008-10-16,366,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"278",2008-10-17,414,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"283",2008-10-18,445,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"284",2008-10-19,497,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"264",2008-10-20,418,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"263",2008-10-21,0,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"266",2008-10-22,0,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"265",2008-10-23,439,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"268",2008-10-24,424,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"267",2008-10-25,460,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"270",2008-10-26,462,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"269",2008-10-27,492,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"272",2008-10-28,480,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"271",2008-10-29,431,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
